"SearchQuery Report fixed 20260708a (2026-06-25 - 2026-07-08)"
CampaignName	AdGroupName	Query	Impressions	Clicks	Ctr	AvgCpc	Cost	Conversions
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Раздвижные перегородки	раздвижная система перегородок	1	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Раздвижные перегородки	раздвижная система стеклянных межкомнатных дверей	1	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Раздвижные перегородки	раздвижная стеклянная дверь	1	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Раздвижные перегородки	раздвижная стеклянная дверь перегородка на лоджию	1	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Раздвижные перегородки	раздвижная стеклянная перегородка для гостиной и кухни	2	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Раздвижные перегородки	раздвижная стеклянная перегородка цена в москве	5	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Раздвижные перегородки	раздвижная стена	1	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Раздвижные перегородки	раздвижная стена в квартире	2	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Раздвижные перегородки	раздвижная стена перегородка	2	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Раздвижные перегородки	раздвижная стена перегородка между кухней и гостиной	1	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Раздвижные перегородки	раздвижная стена ск стоит	2	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Раздвижные перегородки	раздвижная стенка перегородка	1	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Раздвижные перегородки	раздвижная телескопическая перегородка	2	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Раздвижные перегородки	раздвижное зонирование комнат	1	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Раздвижные перегородки	раздвижное зонирование кровати	1	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Раздвижные перегородки	раздвижной	1	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Раздвижные перегородки	раздвижной дверь	1	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Раздвижные перегородки	раздвижной механизм дверной	2	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Раздвижные перегородки	раздвижную перегородку с плотным притвором	1	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Раздвижные перегородки	раздвижные двери 2 метра	1	1	100.00	40.27	40.27	1
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Раздвижные перегородки	раздвижные двери в квартиру	1	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Раздвижные перегородки	раздвижные двери в комнату	4	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Раздвижные перегородки	раздвижные двери в мебели	1	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Раздвижные перегородки	раздвижные двери в нишу в прихожей	1	0	0.00	--	0.00	0
[На заказ] Межкомнатные перегородки | ТГ | НБ=20т.р. | mCPC |	Раздвижные перегородки	раздвижные двери для зонирования	1	0	0.00	--	0.00	0
